title,price,price_raw,location,link,scraped_at,source
"Snazzy, Brand New w/ up to 10 Weeks FREE ~ Credit Issues -OK",1495,"$1,495",Lewisville,https://dallas.craigslist.org/ndf/apa/d/lewisville-snazzy-brand-new-up-to-10/7919958133.html,2026-04-18T05:46:49.440206,craigslist
Life from a New View ~ Up to 6 WKS FREE!,1296,"$1,296",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-life-from-new-view-up-to-wks/7925526729.html,2026-04-18T05:46:49.440241,craigslist
"Near Shopping, Dining & Entertainment! Up to 6 WKS FREE!",1610,"$1,610",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-near-shopping-dining/7925503857.html,2026-04-18T05:46:49.440276,craigslist
Phenomenal Second Chance Luxury Apt ~ Month FREE,1236,"$1,236",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-phenomenal-second-chance/7926961291.html,2026-04-18T05:46:49.440312,craigslist
Superb Community Amenities ~ Second Chance ~ Month FREE,1904,"$1,904",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-superb-community-amenities/7926960390.html,2026-04-18T05:46:49.440347,craigslist
RESORT INSPIRED LIVING AT AN AMAZING PRICE ~ 6 WKS FREE,2328,"$2,328",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-resort-inspired-living-at-an/7925527201.html,2026-04-18T05:46:49.440401,craigslist
Luxury w/ Modern Convenience,1755,"$1,755",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-luxury-modern-convenience/7925527040.html,2026-04-18T05:46:49.440441,craigslist
BRAND NEW W/ 10 WKS FREE ~ TOWNHOME 2 ATT GAR,2736,"$2,736",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-brand-new-10-wks-free-townhome/7926960193.html,2026-04-18T05:46:49.440478,craigslist
"Shopping, Dining & Entertainment! Second Chance Leasing ~ 6 Weeks FREE",1520,"$1,520",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-shopping-dining/7925504365.html,2026-04-18T05:46:49.440515,craigslist
2018 - Live Beyond Your Expectations!,1155,"$1,155",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-live-beyond-your-expectations/7926959545.html,2026-04-18T05:46:49.440550,craigslist
Luxury Second Chance Apartment ~ Amenities Galore,1358,"$1,358",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-apartment/7925504083.html,2026-04-18T05:46:49.440585,craigslist
EMBRACE EXCEPTIONAL LUXURY LIVING! UP TO 6 WKS FREE,2499,"$2,499",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-luxury/7925526921.html,2026-04-18T05:46:49.440620,craigslist
Live Beyond Your Expectations!,1095,"$1,095",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-live-beyond-your-expectations/7925504411.html,2026-04-18T05:46:49.440656,craigslist
LUXURY SECOND CHANCE COMMUNITY!,1743,"$1,743",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-community/7926961176.html,2026-04-18T05:46:49.440691,craigslist
Urban Elegance in a Highly Sought-After Spot! Up to 10 WEEKS FREE!,1660,"$1,660",West Lewisville/ Flower Mound,https://dallas.craigslist.org/ndf/apa/d/the-colony-urban-elegance-in-highly/7926959801.html,2026-04-18T05:46:49.440728,craigslist
The Art of Exceptional Living,1455,"$1,455",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-the-art-of-exceptional-living/7925526838.html,2026-04-18T05:46:49.440763,craigslist
"Situated in Bedford!, Picnic Area with BBQ Grills, 1/BD 1/BA",1125,"$1,125","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-situated-in-bedford-picnic-area/7921165796.html,2026-04-18T05:46:49.440799,craigslist
EMBRACE EXCEPTIONAL LIVING! Up to 6 WKS FREE,1841,"$1,841",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-living/7925527104.html,2026-04-18T05:46:49.440835,craigslist
Step Up to a New Standard of Living ~ Second Chance Luxury ~Month FREE,1358,"$1,358",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-step-up-to-new-standard-of/7926960516.html,2026-04-18T05:46:49.440870,craigslist
Month FREE! Step Up to a New Standard of Living~Second Chance Leasing,1179,"$1,179",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-month-free-step-up-to-new/7925504311.html,2026-04-18T05:46:49.440905,craigslist
Beyond Luxury: A Lifestyle Redefined -Up to 6 WEEKS FREE,1640,"$1,640",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-beyond-luxury-lifestyle/7925526601.html,2026-04-18T05:46:49.440939,craigslist
Discover the elevated lifestyle you deserve,1215,"$1,215",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-discover-the-elevated-lifestyle/7925526325.html,2026-04-18T05:46:49.440974,craigslist
LUXURY SECOND CHANCE COMMUNITY! AMENITIES GALORE!,1664,"$1,664",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-community/7926942720.html,2026-04-18T05:46:49.441008,craigslist
"A must see within walking distance of DART, grocery stores, parks, fas",1490,"$1,490",north DFW,https://dallas.craigslist.org/ndf/apa/d/plano-must-see-within-walking-distance/7928493510.html,2026-04-18T05:46:49.441043,craigslist
"Cozy 1 Bed 1 Bath Room w/ Game room in Denton, TX - $700/mo",700,$700,north DFW,https://dallas.craigslist.org/ndf/apa/d/denton-cozy-bed-bath-room-game-room-in/7928493375.html,2026-04-18T05:46:49.441106,craigslist
"Sleek, Trendy W/ Modern Finishes",3690,"$3,690",Uptown Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-sleek-trendy-modern-finishes/7928493006.html,2026-04-18T05:46:49.441151,craigslist
Boutique Apartment Community ~ up to 4 WEEKS FREE!,2150,"$2,150",Grapevine/ Roanoke/ Keller,https://dallas.craigslist.org/ftw/apa/d/roanoke-boutique-apartment-community-up/7928492945.html,2026-04-18T05:46:49.441189,craigslist
"1 BD, Dallas TX, Highland Lake",1075,"$1,075",The Link Apartments,https://dallas.craigslist.org/dal/apa/d/dallas-bd-dallas-tx-highland-lake/7927534089.html,2026-04-18T05:46:49.441225,craigslist
LAKESIDE LIVING! LOCATION! LOCATION! LOCATION!,1499,"$1,499",North Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-lakeside-living-location/7928492844.html,2026-04-18T05:46:49.441261,craigslist
Modern Single Unit in,1490,"$1,490",north DFW,https://dallas.craigslist.org/ndf/apa/d/plano-modern-single-unit-in/7928493119.html,2026-04-18T05:46:49.441296,craigslist
ONE-OF-A-KIND COMMUNITY! UP TO 6WEEKS FREE!,2496,"$2,496",THE COLONY,https://dallas.craigslist.org/ndf/apa/d/the-colony-one-of-kind-community-up-to/7928492827.html,2026-04-18T05:46:49.441332,craigslist
EXCEPTIONAL ELEVATED LIVING! UP TO 6 WEEKS FREE!,1760,"$1,760",THE COLONY,https://dallas.craigslist.org/ndf/apa/d/the-colony-exceptional-elevated-living/7928492785.html,2026-04-18T05:46:49.441369,craigslist
UNMATCHED AMENITIES ~  UP TO 6 WEEKS FREE!,1966,"$1,966",THE COLONY,https://dallas.craigslist.org/ndf/apa/d/the-colony-unmatched-amenities-up-to/7928492728.html,2026-04-18T05:46:49.441429,craigslist
"Recycling, Covered Parking, Ceiling Fan",825,$825,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-recycling-covered-parking/7927603324.html,2026-04-18T05:46:49.441470,craigslist
Resort-Style Living! Your Ultimate Escape!,2066,"$2,066",Farmers Branch/Las Colinas/Coppell,https://dallas.craigslist.org/ndf/apa/d/dallas-resort-style-living-your/7928492655.html,2026-04-18T05:46:49.441508,craigslist
Modern 1 Bedroom 1 Bath Townhome Ready for Move-In!,1280,"$1,280","3130 Lombardy Ln, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-modern-bedroom-bath-townhome/7928492626.html,2026-04-18T05:46:49.441544,craigslist
Your Ultimate Escape!,1508,"$1,508",Farmers Branch/Las Colinas/Coppell,https://dallas.craigslist.org/ndf/apa/d/dallas-your-ultimate-escape/7928492580.html,2026-04-18T05:46:49.441579,craigslist
High Rise ~ It’s All at Your Fingertips ~ Up to 10 Weeks FREE,3565,"$3,565",Turtle Creek/ Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-high-rise-its-all-at-your/7928492370.html,2026-04-18T05:46:49.441618,craigslist
DAZZLING HIGH-RISE ~ UP TO 10 WKS FREE,3087,"$3,087",Turtle Creek/ Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dazzling-high-rise-up-to-10-wks/7928492317.html,2026-04-18T05:46:49.441655,craigslist
"Complimentary Amazon HUB Parcel Locker, Spacious Closets, Clubhouse",1025,"$1,025","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-complimentary-amazon-hub/7925006719.html,2026-04-18T05:46:49.441691,craigslist
The Epitome of Modern Luxury ~ 6 Weeks FREE,2313,"$2,313",WEST VILLAGE/UPTOWN/DALLAS,https://dallas.craigslist.org/dal/apa/d/dallas-the-epitome-of-modern-luxury/7928492235.html,2026-04-18T05:46:49.441727,craigslist
24/7 CONCIERGE/ STUNNING DOWNTOWN VIEWS - 6 WEEKS FREE,3462,"$3,462",WEST VILLAGE/UPTOWN/DALLAS,https://dallas.craigslist.org/dal/apa/d/dallas-24-concierge-stunning-downtown/7928492179.html,2026-04-18T05:46:49.441764,craigslist
"Separate Dining Area, Online Service requests, 1bd 1ba",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-separate-dining-area-online/7925845873.html,2026-04-18T05:46:49.441801,craigslist
THOUGHTFULLY DESIGNED ~ EVERY NEED ANTICIPATED!,4242,"$4,242",Uptown Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-thoughtfully-designed-every-need/7928491950.html,2026-04-18T05:46:49.441835,craigslist
"Cable ready, Ceiling fans, Window coverings",825,$825,"3565 Timberglen Rd, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-cable-ready-ceiling-fans-window/7922602527.html,2026-04-18T05:46:49.441870,craigslist
TIMELESS CHARM ~ ULTIMATE CONVENIENCE ~ UP TO 8 WKS FREE,1750,"$1,750",LEWISVILLE / THE COLONY / CARROLLTON,https://dallas.craigslist.org/ndf/apa/d/the-colony-timeless-charm-ultimate/7928489151.html,2026-04-18T05:46:49.441904,craigslist
"BBQ/Picnic Area, Air Conditioner, Pool",960,$960,"4328 Duck Creek Dr, Garland, TX",https://dallas.craigslist.org/mdf/apa/d/garland-bbq-picnic-area-air-conditioner/7926153937.html,2026-04-18T05:46:49.441940,craigslist
"Ceiling Fan, Window Coverings, Dishwasher",850,$850,"1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-ceiling-fan-window-coverings/7927541236.html,2026-04-18T05:46:49.441975,craigslist
SENSATIONAL HIGH END INTERIOR FINISHES~MODERN CONVENIENCE! MONTH FREE,2465,"$2,465",MEDICAL DISTRICT / UPTOWN / OAK LAWN,https://dallas.craigslist.org/dal/apa/d/dallas-sensational-high-end-interior/7928488968.html,2026-04-18T05:46:49.442011,craigslist
"Rooftop Lounge – Vintage Building, Hardwood Floors, 1 Fitness Centers",1285,"$1,285","4123 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-rooftop-lounge-vintage-building/7927821163.html,2026-04-18T05:46:49.442046,craigslist
"899!! ¡Especial de mudanza, ven a visitarnos!",1715,"$1,715","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-899-especial-de-mudanza-ven/7920265944.html,2026-04-18T05:46:49.442080,craigslist
House for rent,1400,"$1,400",Haltom City,https://dallas.craigslist.org/ftw/apa/d/haltom-city-house-for-rent/7926975077.html,2026-04-18T05:46:49.442114,craigslist
AMAZING PRICE! The Lifestyle You Deserve ~ Plano ISD + 2 Car Garage,2019,"$2,019",Dallas,https://dallas.craigslist.org/ndf/apa/d/dallas-amazing-price-the-lifestyle-you/7928490308.html,2026-04-18T05:46:49.442149,craigslist
Modern Indulgences ~ Intricate Details ~ Elegant Atmosphere,1955,"$1,955",North Richland Hills,https://dallas.craigslist.org/mdf/apa/d/north-richland-hills-modern-indulgences/7928490259.html,2026-04-18T05:46:49.442186,craigslist
"Spacious Closets, Smoke-Free Buildings Available, Dishwasher",950,$950,"595 S Old Orchard Ln, Lewisville, TX",https://dallas.craigslist.org/ndf/apa/d/lewisville-spacious-closets-smoke-free/7922444670.html,2026-04-18T05:46:49.442221,craigslist
"Month-to-Month Flexibility - No Lease, No Deposit, No Long Commitment!",1689,"$1,689","380 W Lyndon B Johnson Fwy, Irving, TX",https://dallas.craigslist.org/ndf/apa/d/irving-month-to-month-flexibility-no/7927875940.html,2026-04-18T05:46:49.442256,craigslist
Comfort. Convenience. + Plano ISD + 2 Car Garage,2019,"$2,019",Dallas,https://dallas.craigslist.org/ndf/apa/d/dallas-comfort-convenience-plano-isd/7928490195.html,2026-04-18T05:46:49.442293,craigslist
SENSATIONAL HIGH END INTERIOR FINISHES~MODERN CONVENIENCE! MONTH FREE,1400,"$1,400",MEDICAL DISTRICT / UPTOWN / OAK LAWN,https://dallas.craigslist.org/dal/apa/d/dallas-sensational-high-end-interior/7928487280.html,2026-04-18T05:46:49.442327,craigslist
The Height of Refined Living ~ Luxury Second Chance Leasing,1898,"$1,898",North Richland Hills,https://dallas.craigslist.org/mdf/apa/d/north-richland-hills-the-height-of/7928489999.html,2026-04-18T05:46:49.442361,craigslist
SENSATIONAL HIGH END INTERIOR FINISHES~MODERN CONVENIENCE! MONTH FREE,2465,"$2,465",MEDICAL DISTRICT / UPTOWN / OAK LAWN,https://dallas.craigslist.org/dal/apa/d/dallas-sensational-high-end-interior/7928488251.html,2026-04-18T05:46:49.442461,craigslist
"1BD 1BA, Business Center, Digital Room Key",1699,"$1,699","9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-1bd-1ba-business-center-digital/7927474248.html,2026-04-18T05:46:49.442503,craigslist
Discover the Luxury of Location,2125,"$2,125",Uptown/ Oaklawn/ Highland Park,https://dallas.craigslist.org/dal/apa/d/dallas-discover-the-luxury-of-location/7928489675.html,2026-04-18T05:46:49.442540,craigslist
"Get Exactly What You Want - Weekly Rates, No Deposit!",399,$399,"6801 K Ave, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-get-exactly-what-you-want-weekly/7921852120.html,2026-04-18T05:46:49.442576,craigslist
Discover the Exceptional ~ Live Where the Action Is,2270,"$2,270",Turtle Creek/ Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-discover-the-exceptional-live/7928489495.html,2026-04-18T05:46:49.442613,craigslist
"Hurry! Only 5 Units Left - No Deposit, No Lease",1507,"$1,507","12745 N Fwy, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-hurry-only-units-left-no/7927527986.html,2026-04-18T05:46:49.442649,craigslist
STUNNING HISTORIC ELEGANCE W/ UP TO 6 WEEKS FREE,3316,"$3,316",Uptown/ Oaklawn/ Highland Park,https://dallas.craigslist.org/dal/apa/d/dallas-stunning-historic-elegance-up-to/7928489272.html,2026-04-18T05:46:49.442684,craigslist
SUNLIT SPACES ~ HIGHLY DESIRED LOCATION,1280,"$1,280",Las Colinas/ Valley Ranch/ Coppell,https://dallas.craigslist.org/mdf/apa/d/irving-sunlit-spaces-highly-desired/7928489023.html,2026-04-18T05:46:49.442719,craigslist
PEACEFUL RETREAT ~ PREMIER NEIGHBORHOOD,1260,"$1,260",Las Colinas/ Valley Ranch/ Coppell,https://dallas.craigslist.org/mdf/apa/d/irving-peaceful-retreat-premier/7928489000.html,2026-04-18T05:46:49.442754,craigslist
1st month only $599,1300,"$1,300","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-1st-month-only-599/7927596423.html,2026-04-18T05:46:49.442790,craigslist
"Energy-Efficient Appliances, Gated Community, Public Transportation",999,$999,"6603 E Lovers Ln, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-energy-efficient-appliances/7925130643.html,2026-04-18T05:46:49.442825,craigslist
"Range, Controlled Access, Recycling",1097,"$1,097","7310 Marvin D. Love Fwy, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-range-controlled-access-recycling/7926710533.html,2026-04-18T05:46:49.442860,craigslist
"Jogging Trails ~Walk to Bath House Cultural Center, & Dallas Arboretum",1738,"$1,738",White Rock Lake/ Tenison Park/ Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-jogging-trails-walk-to-bath/7928488905.html,2026-04-18T05:46:49.442898,craigslist
"Close to Freeway, Cable Ready, Fireplace",825,$825,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-close-to-freeway-cable-ready/7928488891.html,2026-04-18T05:46:49.442933,craigslist
"JOGGING TRAIL, PARK, BEAUTIFUL CANAL VIEWS",2050,"$2,050",Las Colinas/ Valley Ranch/ Coppell,https://dallas.craigslist.org/mdf/apa/d/irving-jogging-trail-park-beautiful/7928488808.html,2026-04-18T05:46:49.442967,craigslist
"Floor to Ceiling Windows, Heated Pool",2244,"$2,244",North Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-floor-to-ceiling-windows-heated/7928488766.html,2026-04-18T05:46:49.443002,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928488762.html,2026-04-18T05:46:49.443038,craigslist
SOUGHT AFTER LOCATION ~ LUXE AMENITIES,1296,"$1,296",Grapevine/ Roanoke/ Keller,https://dallas.craigslist.org/ftw/apa/d/fort-worth-sought-after-location-luxe/7928488704.html,2026-04-18T05:46:49.443073,craigslist
SOUGHT AFTER LOCATION ~ LUXE AMENITIES + NORTHWEST ISD,1425,"$1,425",Grapevine/ Roanoke/ Keller,https://dallas.craigslist.org/ftw/apa/d/fort-worth-sought-after-location-luxe/7928488663.html,2026-04-18T05:46:49.443107,craigslist
"Refrigerator, Near Public Transportation, Electronic Thermostat",1130,"$1,130","1455 N. Perry Rd, Carrollton, TX",https://dallas.craigslist.org/ndf/apa/d/carrollton-refrigerator-near-public/7925129396.html,2026-04-18T05:46:49.443141,craigslist
TIMELESS CHARM ~ ULTIMATE CONVENIENCE,2290,"$2,290",DALLAS/WEST VILLAGE,https://dallas.craigslist.org/dal/apa/d/dallas-timeless-charm-ultimate/7928488591.html,2026-04-18T05:46:49.443175,craigslist
"Updated Interiors, BBQ/Picnic Area, Washer/Dryer Connections",1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-updated-interiors-bbq-picnic/7928488557.html,2026-04-18T05:46:49.443209,craigslist
LUXURY LIVING ~ PRESTIGIOUS SETTING,2487,"$2,487",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-luxury-living-prestigious-setting/7928488537.html,2026-04-18T05:46:49.443244,craigslist
Chic Dallas Uptown Living!,2447,"$2,447",DALLAS/WEST VILLAGE,https://dallas.craigslist.org/dal/apa/d/dallas-chic-dallas-uptown-living/7928488490.html,2026-04-18T05:46:49.443278,craigslist
"Onsite management, Laundry facility, Heat included",700,$700,"14018 Brookgreen Drive, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-onsite-management-laundry/7926727892.html,2026-04-18T05:46:49.443315,craigslist
LUXURY LIVING ~ PRESTIGIOUS SETTING W/ UP TO 6 WEEKS FREE,3903,"$3,903",Uptown/ Oaklawn/ Highland Park,https://dallas.craigslist.org/dal/apa/d/dallas-luxury-living-prestigious/7928488351.html,2026-04-18T05:46:49.443349,craigslist
"Flat Screen TVs, Elevator, Microwave",291,$291,north DFW,https://dallas.craigslist.org/ndf/apa/d/dallas-flat-screen-tvs-elevator/7926259122.html,2026-04-18T05:46:49.443400,craigslist
WESTERN CHARM ~ LUXE AMENITIES - MONTH FREE,1225,"$1,225",Grapevine/ Roanoke/ Keller,https://dallas.craigslist.org/ftw/apa/d/fort-worth-western-charm-luxe-amenities/7928488167.html,2026-04-18T05:46:49.443439,craigslist
"1 BD, Pet Waste Stations, Patio or Balcony",949,$949,"350 Shady Ln Dr, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-bd-pet-waste-stations-patio/7923058885.html,2026-04-18T05:46:49.443476,craigslist
